source_id,tweet_id,parent_idx,self_idx,num_parent,max_seq_len,text,veracity
552811386259386370,552811386259386370_8,1,9,2,30,@WSJ RIP some actions are beyond comprehension . Sadly the dead most likely had nothing to do with the anger & twisted mind of the gunmen .,true
552832817089236992,552832817089236992,None,1,4,21,stills from eyewitness video show two #charliehebdo attackers wearing hoods & black clothing shoot a wounded man URL,true
552832817089236992,552832817089236992_1,1,2,4,21,Terribile “ @MashableNews : video show two #CharlieHebdo attackers wearing hoods & black clothing shoot a wounded man $URL$ ”,true
552832817089236992,552832817089236992_2,2,3,4,21,@Raquel75 @MashableNews and terrible too,true
552832817089236992,552832817089236992_3,1,4,4,21,@MashableNews @mashable the man might have been a wounded police officer as per Tv news coverage,true
552832817089236992,552832817089236992_4,1,5,4,21,That poor man pictured was a Police Officer :( @MashableNews,true
552832817089236992,552832817089236992_5,1,6,4,21,Inexpicable evil ! “ @MashableNews : 2 men wearing hoods & black clothing shoot a wounded man #CharlieHebdo #ParisAttack $URL$,true
552832817089236992,552832817089236992_6,5,7,4,21,@AwakeDeborah @MashableNews so sad,true
552832817089236992,552832817089236992_7,2,8,4,21,@Raquel75 @MashableNews Tantum religio potuit suadere malorum,true
552832817089236992,552832817089236992_8,1,9,4,21,@MashableNews brain washed fanatics . The amount of fervor needed to commit such a horrific act is unimaginable .,true
552834961762709505,552834961762709505,None,1,2,20,paris manhunt : 3 #charliehebdo attackers with ak - 47 rifles & reportedly rocket-propelled grenade still at large URL,true
552834961762709505,552834961762709505_1,1,2,2,20,@RT_com so aljazeera report on rocket launcher then edit link,true
552834961762709505,552834961762709505_2,1,3,2,20,Scary ! @RT_com 3 #CharlieHebdo attackers with AK - 47 rifles & reportedly rocket-propelled grenade still at large $URL$,true
552834961762709505,552834961762709505_3,1,4,2,20,@RT_com The GIGN got there work cut out today lol,true
552984502063337472,552984502063337472,None,1,2,17,#update three men including two brothers identified in france newspaper attack : source URL #jesuischarlie #charliehebdo,true
552984502063337472,552984502063337472_1,1,2,2,17,@AFP Protestamos com Arte também aqui no Brasil $URL$ #CharlieHebdo $URL$,true
552984502063337472,552984502063337472_2,1,3,2,17,@AFP Go to hell #CharlieHebdo,true
553107921081749504,553107921081749504,None,1,2,20,"two shot in paris , including traffic cop , as manhunt continues for #charliehebdo suspects URL URL",true
553107921081749504,553107921081749504_1,1,2,2,20,"@NBCNews It happen 1 hour ago , not very reactive , big issues with Data evaluation #sourcechecking #seriousinvestifation",true
553107921081749504,553107921081749504_2,1,3,2,20,@NBCNews,true
553107921081749504,553107921081749504_3,1,4,2,20,@NBCNews @TODAYshow Pencils as 9-11 ? All the cartoon responses are cartoonists as victims . Where's the defiance ?,true
553160652567498752,553160652567498752,None,1,2,22,french police : said kouachi and cherif kouachi wanted in paris terror attack : URL URL,true
553160652567498752,553160652567498752_1,1,2,2,22,“ @ABC : French police : Said Kouachi and Cherif Kouachi wanted in Paris terror attack : the face of cowards,true
553160652567498752,553160652567498752_2,1,3,2,22,“ @ABC : French police : Said Kouachi and Cherif Kouachi wanted in Paris terror attack : $URL$ $URL$ him,true
553160652567498752,553160652567498752_3,1,4,2,22,@ABC Dead eyes . No soul to these guys .,true
553160652567498752,553160652567498752_4,1,5,2,22,"@ABC God's miracles are just inexplicable , who had imagined an executioner would leave his identity card at the crime scene",true
553160652567498752,553160652567498752_5,1,6,2,22,@abc look his face they are moeslim and they is vandals everywhere .. shit moeslim .,true
553160652567498752,553160652567498752_6,1,7,2,22,@ABC the religion of peace at it again ..,true
553160652567498752,553160652567498752_7,1,8,2,22,@ABC there is #NoModerateIslam #EnoughIsEnough #JeSuisCharlie,true
553160652567498752,553160652567498752_8,1,9,2,22,"@ABC Animals ! Will they get their virgins in hell ? Because , that's where they are going !",true
553160652567498752,553160652567498752_9,1,10,2,22,@ABC COWARDS less than humans,true
553221600955621376,553221600955621376,None,1,1,24,"clarissa , 27 years old , police trainee of montrouge police in #france . victim of this morning's attack . via @_batou_ URL",true
553476490315431937,553476490315431937,None,1,2,17,police convoy and helicopters are rushing to scene to detain charlie hebdo massacre suspects URL URL,true
553476490315431937,553476490315431937_1,1,2,2,17,@MailOnline is ambulance in convoy ? #CharlieHebdo,true
553476490315431937,553476490315431937_2,1,3,2,17,@MailOnline @SarahHarris bring back the guillotine,true
553476880339599360,553476880339599360,None,1,2,18,"developing : police pursuing #charliehebdo shooting suspects , helicopters deployed - live feed : URL URL",true
553476880339599360,553476880339599360_1,1,2,2,18,@RT_com found similar by @hempembassy here : ~ $URL$ entitled : ' Police raid cannabis crops ',true
553506608203169792,553506608203169792,None,1,2,29,"map shows industrial estate where 2 #charliehebdo suspects are holed up , surrounded by police URL URL",true
553506608203169792,553506608203169792_1,1,2,2,29,@BBCBreaking why aint the reporyers walking accross the grass to get closer instead od tryna get past the police ?,true
553506608203169792,553506608203169792_2,1,3,2,29,@BBCBreaking by any chance does that printing business actually print the Charlie Hebdo newspaper ?,true
553506608203169792,553506608203169792_3,1,4,2,29,@BBCBreaking You telling me that in a 40km motorway car chase involving a Peugeot 206 they couldn't be taken out ? ? Pathetic ! ! !,true
553506608203169792,553506608203169792_4,1,5,2,29,@BBCBreaking @aqayehich follow through here,true
553506608203169792,553506608203169792_5,1,6,2,29,@BBCBreaking suggest you change ' martyr ' themselves to ' kill themselves ' in your TV news text - don't dignify them,true
553506608203169792,553506608203169792_6,1,7,2,29,@BBCBreaking Here is an so called Secular Indian Parliamentarian's thought.This party has ruled us for 60 years $URL$,true
553506608203169792,553506608203169792_7,1,8,2,29,"@BBCBreaking Don't deny them their just reward , expadite dispatch ... , there's a small hitch though .. $URL$",true
553506608203169792,553506608203169792_8,1,9,2,29,@BBCBreaking . Prepared to die as martyrs . ? Wat a joke ! They are murdering heathens . They have no financial Jihadist support either . Odd !,true
553506608203169792,553506608203169792_9,1,10,2,29,@BBCBreaking $URL$,true
553508098825261056,553508098825261056,None,1,2,23,police have surrounded this building where the suspected #charliehebdo attackers are holed-up URL URL,true
553508098825261056,553508098825261056_1,1,2,2,23,@NBCNews @WikileaksTruck didn't the cops ask you NOT to give this kind of detail ? what is wrong with you ?,true
553508098825261056,553508098825261056_2,1,3,2,23,@NBCNews bury them in their hole,true
553508098825261056,553508098825261056_3,1,4,2,23,@NBCNews destroy them and accelerate their trip to hell,true
553508098825261056,553508098825261056_4,1,5,2,23,@NBCNews so much for Local and Int'l Media adhering to a NO Publish of the building . Brilliant idiots as usual NBC,true
553508098825261056,553508098825261056_5,1,6,2,23,@NBCNews these the same Islamic Terrorists you claimed were dead a couple days ago ?,true
553508098825261056,553508098825261056_6,1,7,2,23,@NBCNews @Y_I_S_C capture them do not kill they want to be killed,true
553508098825261056,553508098825261056_7,1,8,2,23,@NBCNews what cowards . Good will always conquer evil,true
553512735192141826,553512735192141826,None,1,2,29,update - afp : an unnamed police source says the killing of the policewoman in #paris on thursday is linked to the #charliehebdo attack,true
553512735192141826,553512735192141826_1,1,2,2,29,@SkyNewsBreak wow and you were so sure there was no connection despite having no info . Tell us the news not your view as news . Numpties .,true
553531413459660800,553531413459660800,None,1,2,29,update - afp says gunman who has taken a hostage at kosher supermarket in paris believed to be suspect in killing of policewoman on thursday,true
553531413459660800,553531413459660800_1,1,2,2,29,@SkyNewsBreak Does he have a script to take away more freedoms .,true
553531413459660800,553531413459660800_2,1,3,2,29,@SkyNewsBreak Presume they wanted a #Jewish #hostage . So much for martyrdom . Why a kosher deli particularly ?,true
553531413459660800,553531413459660800_3,1,4,2,29,"@SkyNewsBreak @_DarkMavis U haven't sent Queen Bee Burley to France have u , if so it's only a matter of time be4 she comes out with a classic",true
553531413459660800,553531413459660800_4,1,5,2,29,"@skynewsbreak hostage taken at kosher supermarket , HyperCacher Vincennnes",true
553531413459660800,553531413459660800_5,1,6,2,29,@SkyNewsBreak Why would someone leave their ID-card ? Thereafter allegedly seen at a gas station . Now hostage sit . Reports of,true
553531413459660800,553531413459660800_6,1,7,2,29,"@SkyNewsBreak Hunted Down , excellent police work , hope the other two follow soon",true
553531413459660800,553531413459660800_7,1,8,2,29,@SkyNewsBreak which means the phsyco is ruthless and will shoot all . Attack is best defence .,true
553531413459660800,553531413459660800_8,1,9,2,29,@SkyNewsBreak really sad situation,true
553534838880608256,553534838880608256,None,1,2,20,#breaking gunman in policewoman killing suspected in new paris hostage-taking : source,true
553534838880608256,553534838880608256_1,1,2,2,20,@AFP give the source please,true
553534838880608256,553534838880608256_2,1,3,2,20,@AFP 5 hostages ( including women and childs ),true
553534838880608256,553534838880608256_3,1,4,2,20,“ @AFP : #BREAKING Gunman in policewoman killing suspected in new Paris hostage-taking : source ” source please ?,true
553534838880608256,553534838880608256_4,1,5,2,20,$RESERVED$ “ @AFP : #BREAKING Gunman in policewoman killing suspected in new Paris hostage-taking : source ”,true
553534838880608256,553534838880608256_5,1,6,2,20,#Vincennes #Montrouge RT “ @AFP : #BREAKING Gunman in policewoman killing suspected in new Paris hostage-taking : source ”,true
553534838880608256,553534838880608256_6,1,7,2,20,“ @AFP : #BREAKING Gunman in policewoman killing suspected in new Paris hostage-taking : source ”,true
553534838880608256,553534838880608256_7,1,8,2,20,Good Lord - this crisis in France is spreading.Prayers for the hostages . @AFP @imsabbah,true
553535829017370625,553535829017370625,None,1,2,28,#breaking - at least five hostages in paris kosher supermarket : ( afp ) URL #vincennes URL,true
553535829017370625,553535829017370625_1,1,2,2,28,$RESERVED$ @FRANCE24 #BREAKING - At least five hostages in Paris kosher supermarket : ( AFP ) $URL$ #Vincennes $URL$,true
553535829017370625,553535829017370625_2,1,3,2,28,@FRANCE24 @HarrietBaldwin It's time 4 West 2 make formal declaration of war vs Islamic Terrorists but is there country with courage 2 do so ?,true
553535829017370625,553535829017370625_3,1,4,2,28,@FRANCE24 is this all part of a plan .. a spread of attacks by different associates to cause maximum confusion .. playing hostages . Max PR ?,true
553543369604210689,553543369604210689,None,1,2,26,an 11 - month old baby is among the hostages at the kosher supermarket in paris . unbearably sad . URL,true
553543369604210689,553543369604210689_1,1,2,2,26,@BklynMiddleton rumors say hostages are 1 women and 4 childrens - - -,true
553543369604210689,553543369604210689_2,1,3,2,26,@BklynMiddleton is it just a coincidence that kosher market thing or a missibg part of the picture ?,true
553543369604210689,553543369604210689_3,1,4,2,26,@BklynMiddleton really sad . Ever seen fotos of gaza babies ? All babies r equal i suppose,true
553543369604210689,553543369604210689_4,1,5,2,26,@BklynMiddleton It's that kind of day . The kind where you want to go back to bed with some fiction to distract .,true
553543369604210689,553543369604210689_5,1,6,2,26,@BklynMiddleton u r among the only journalists saying kosher market & not calling it something generic . If it's kosher it was targeted . Thx,true
553543369604210689,553543369604210689_6,1,7,2,26,@BklynMiddleton can i borrow your universal mute button ?,true
553544694765215745,553544694765215745,None,1,2,25,french police publishes photos of suspect in yesterday's montrouge shooting . maybe the same persons in kosher market URL,true
553544694765215745,553544694765215745_1,1,2,2,25,仏モンルージュで木曜日に女性警官を射殺した男について捜査当局は容疑者の写真を配信 。 現在パリ東部で人質 5人をとり立て篭もり中とみられる人物 。 RT @JulienPain $URL$,true
553544694765215745,553544694765215745_2,1,3,2,25,MT @JulienPain French police publish photos of suspect in Montrouge shooting . Maybe the same people in Kosher market $URL$,true
553544694765215745,553544694765215745_3,1,4,2,25,@JulienPain @FRANCE24 ce qu'il faut c'est la mobilisation citoyenne et une résistance générale . La mobilisation civile doit se faire .,true
553544694765215745,553544694765215745_4,1,5,2,25,@JulienPain @FRANCE24 faces of evil .,true
553544694765215745,553544694765215745_5,1,6,2,25,#AlQaedaYemen  n #CharlieHebdo connexion ; policewoman ; market  n @JulienPain : Police : Suspects Thurs Montrouge shooting  nhttp :/ / $URL$,true
553544694765215745,553544694765215745_6,1,7,2,25,@JulienPain @FRANCE24 Une partie de la marchandise de François Holland en Syrie renvoyée chez lui.Democratie explosive avec arome E I,true
553558982476828674,553558982476828674,None,1,2,30,"on israeli tv , an israeli woman speaks of her nephew , a mother with 6 month old baby , held hostage in the supermarket in paris . #jesuisjuif",true
553558982476828674,553558982476828674_1,1,2,2,30,@avitalleibovich link ?,true
553558982476828674,553558982476828674_2,1,3,2,30,@AvitalLeibovich @RavDK $URL$,true
553558982476828674,553558982476828674_3,1,4,2,30,@AvitalLeibovich Praying .,true
